ESTACIO,CODI_CONTAMINANT,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,DATA
57,8,37.0,32.0,33.0,37.0,46.0,47.0,58.0,77.0,81.0,46.0,17.0,27.0,15.0,14.0,11.0,11.0,12.0,12.0,13.0,19.0,31.0,40.0,35.0,46.0,2019-05-21
57,8,47.0,43.0,22.0,19.0,17.0,16.0,37.0,56.0,54.0,31.0,18.0,24.0,18.0,20.0,16.0,13.0,15.0,18.0,17.0,21.0,25.0,31.0,26.0,31.0,2019-05-22
57,8,40.0,39.0,26.0,24.0,31.0,30.0,47.0,71.0,80.0,44.0,34.0,21.0,14.0,14.0,12.0,10.0,10.0,13.0,14.0,16.0,20.0,25.0,28.0,31.0,2019-05-23
57,8,29.0,22.0,21.0,13.0,25.0,42.0,35.0,30.0,61.0,55.0,33.0,37.0,1.0,62.0,52.0,56.0,59.0,40.0,47.0,40.0,42.0,44.0,26.0,26.0,2019-05-24
57,8,11.0,13.0,31.0,18.0,16.0,21.0,21.0,27.0,18.0,21.0,23.0,15.0,15.0,15.0,15.0,9.0,9.0,12.0,24.0,24.0,40.0,54.0,44.0,46.0,2019-05-25
57,8,56.0,51.0,54.0,34.0,12.0,9.0,8.0,8.0,6.0,5.0,4.0,4.0,6.0,17.0,12.0,6.0,10.0,24.0,19.0,17.0,30.0,71.0,55.0,53.0,2019-05-26
57,8,36.0,23.0,18.0,9.0,6.0,9.0,12.0,32.0,31.0,16.0,11.0,10.0,17.0,24.0,18.0,16.0,27.0,27.0,29.0,28.0,41.0,46.0,17.0,17.0,2019-05-27
57,8,15.0,15.0,13.0,17.0,12.0,17.0,20.0,33.0,29.0,16.0,20.0,25.0,23.0,24.0,17.0,16.0,19.0,15.0,24.0,26.0,26.0,20.0,20.0,21.0,2019-05-28
57,8,25.0,23.0,14.0,13.0,13.0,16.0,24.0,44.0,35.0,16.0,15.0,15.0,10.0,9.0,8.0,8.0,10.0,14.0,21.0,21.0,17.0,17.0,23.0,21.0,2019-05-29
57,8,23.0,14.0,16.0,21.0,29.0,37.0,34.0,43.0,45.0,65.0,66.0,50.0,49.0,37.0,23.0,19.0,18.0,16.0,17.0,16.0,22.0,28.0,24.0,29.0,2019-05-30
57,8,45.0,41.0,29.0,24.0,38.0,51.0,54.0,65.0,77.0,86.0,103.0,73.0,32.0,15.0,12.0,14.0,17.0,16.0,18.0,22.0,36.0,53.0,74.0,70.0,2019-05-31
57,10,16.0,13.0,14.0,13.0,15.0,11.0,12.0,16.0,25.0,20.0,22.0,26.0,18.0,13.0,17.0,18.0,16.0,13.0,16.0,16.0,18.0,18.0,14.0,15.0,2019-05-01
57,10,13.0,8.0,8.0,10.0,8.0,8.0,11.0,22.0,34.0,28.0,1.0,82.0,51.0,38.0,33.0,27.0,24.0,25.0,25.0,24.0,22.0,21.0,22.0,23.0,2019-05-02
57,10,19.0,15.0,16.0,14.0,15.0,12.0,11.0,15.0,24.0,26.0,36.0,25.0,16.0,12.0,11.0,12.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,2019-05-03
57,10,6.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,11.0,9.0,10.0,11.0,11.0,9.0,8.0,12.0,13.0,12.0,10.0,17.0,17.0,15.0,16.0,17.0,2019-05-04
57,10,18.0,17.0,17.0,15.0,13.0,11.0,9.0,9.0,7.0,5.0,7.0,11.0,8.0,6.0,6.0,7.0,14.0,19.0,21.0,21.0,20.0,15.0,16.0,15.0,2019-05-05
57,10,20.0,19.0,15.0,14.0,14.0,13.0,14.0,17.0,22.0,21.0,24.0,27.0,25.0,23.0,20.0,20.0,23.0,25.0,22.0,22.0,23.0,3.0,1.0,1.0,2019-05-06
57,10,18.0,15.0,21.0,14.0,13.0,12.0,18.0,29.0,37.0,31.0,30.0,30.0,29.0,30.0,29.0,27.0,26.0,24.0,28.0,22.0,32.0,28.0,29.0,23.0,2019-05-10
57,10,21.0,19.0,19.0,15.0,16.0,16.0,17.0,22.0,23.0,28.0,30.0,13.0,13.0,12.0,12.0,11.0,14.0,15.0,16.0,18.0,21.0,21.0,20.0,17.0,2019-05-11
57,10,15.0,14.0,13.0,10.0,11.0,12.0,15.0,9.0,9.0,11.0,14.0,15.0,23.0,20.0,9.0,16.0,16.0,16.0,17.0,18.0,19.0,21.0,13.0,7.0,2019-05-12
57,10,14.0,15.0,7.0,9.0,10.0,12.0,13.0,20.0,26.0,25.0,19.0,21.0,24.0,22.0,12.0,18.0,20.0,19.0,21.0,21.0,18.0,21.0,17.0,13.0,2019-05-13
57,10,17.0,18.0,16.0,16.0,14.0,14.0,14.0,26.0,39.0,46.0,39.0,57.0,38.0,24.0,23.0,19.0,23.0,27.0,21.0,23.0,25.0,23.0,22.0,19.0,2019-05-14
57,10,14.0,11.0,26.0,17.0,13.0,13.0,17.0,20.0,19.0,20.0,23.0,20.0,28.0,46.0,45.0,36.0,27.0,21.0,19.0,18.0,18.0,19.0,19.0,20.0,2019-05-15
57,10,18.0,12.0,10.0,7.0,12.0,12.0,13.0,24.0,34.0,23.0,1.0,4.0,70.0,51.0,32.0,29.0,29.0,27.0,24.0,19.0,20.0,19.0,19.0,17.0,2019-05-16
57,10,18.0,16.0,13.0,15.0,14.0,16.0,15.0,14.0,17.0,17.0,15.0,7.0,7.0,8.0,8.0,12.0,9.0,10.0,13.0,14.0,15.0,14.0,7.0,1.0,2019-05-17
57,10,7.0,5.0,4.0,2.0,4.0,6.0,5.0,8.0,6.0,9.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,6.0,10.0,12.0,9.0,6.0,8.0,6.0,2019-05-18
57,10,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,5.0,4.0,8.0,10.0,13.0,12.0,11.0,5.0,4.0,10.0,8.0,15.0,12.0,11.0,2019-05-19
57,10,9.0,7.0,2.0,3.0,5.0,4.0,5.0,9.0,10.0,10.0,10.0,8.0,11.0,17.0,14.0,11.0,12.0,13.0,14.0,13.0,17.0,14.0,14.0,15.0,2019-05-20
57,10,11.0,7.0,11.0,11.0,12.0,12.0,14.0,24.0,30.0,25.0,13.0,23.0,22.0,14.0,14.0,12.0,16.0,14.0,20.0,17.0,18.0,21.0,19.0,19.0,2019-05-21
57,10,20.0,19.0,15.0,13.0,10.0,14.0,15.0,23.0,27.0,23.0,22.0,29.0,29.0,24.0,22.0,18.0,18.0,16.0,25.0,16.0,9.0,20.0,22.0,20.0,2019-05-22
57,10,18.0,15.0,9.0,10.0,11.0,12.0,14.0,27.0,34.0,26.0,25.0,27.0,17.0,22.0,22.0,15.0,18.0,17.0,16.0,15.0,15.0,16.0,16.0,17.0,2019-05-23
57,10,15.0,13.0,7.0,7.0,12.0,20.0,20.0,10.0,15.0,17.0,13.0,13.0,21.0,20.0,14.0,14.0,14.0,7.0,8.0,7.0,7.0,9.0,8.0,5.0,2019-05-24
57,10,5.0,6.0,9.0,7.0,6.0,8.0,9.0,8.0,8.0,10.0,10.0,7.0,7.0,11.0,9.0,11.0,10.0,7.0,16.0,14.0,12.0,13.0,13.0,12.0,2019-05-25
57,10,22.0,13.0,12.0,10.0,7.0,6.0,7.0,4.0,7.0,8.0,12.0,10.0,9.0,13.0,17.0,10.0,8.0,5.0,6.0,7.0,8.0,15.0,12.0,11.0,2019-05-26
57,10,7.0,6.0,5.0,4.0,5.0,5.0,6.0,8.0,11.0,11.0,12.0,13.0,17.0,17.0,15.0,11.0,19.0,18.0,14.0,14.0,15.0,15.0,12.0,13.0,2019-05-27
57,10,11.0,10.0,9.0,12.0,6.0,6.0,7.0,10.0,11.0,12.0,16.0,25.0,13.0,15.0,13.0,17.0,20.0,18.0,18.0,19.0,19.0,18.0,18.0,16.0,2019-05-28
57,10,18.0,18.0,17.0,12.0,13.0,9.0,12.0,18.0,19.0,17.0,12.0,25.0,0.2,0.2,55.0,34.0,22.0,18.0,19.0,17.0,15.0,14.0,16.0,16.0,2019-05-29
57,10,15.0,9.0,6.0,8.0,9.0,12.0,11.0,15.0,18.0,28.0,34.0,28.0,25.0,24.0,25.0,22.0,19.0,13.0,11.0,15.0,16.0,21.0,20.0,18.0,2019-05-30
57,10,18.0,16.0,12.0,9.0,11.0,12.0,15.0,23.0,37.0,36.0,53.0,41.0,24.0,12.0,15.0,15.0,19.0,15.0,13.0,13.0,16.0,17.0,21.0,23.0,2019-05-31
57,12,20.0,12.0,15.0,10.0,7.0,2.0,10.0,10.0,16.0,8.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,12.0,16.0,11.0,19.0,54.0,2019-05-01
57,12,125.0,40.0,40.0,21.0,17.0,19.0,39.0,189.0,202.0,100.0,165.0,80.0,61.0,27.0,28.0,14.0,12.0,19.0,26.0,22.0,17.0,14.0,19.0,32.0,2019-05-02
57,12,20.0,10.0,15.0,17.0,34.0,7.0,15.0,48.0,104.0,143.0,131.0,72.0,29.0,39.0,45.0,54.0,35.0,30.0,32.0,34.0,37.0,41.0,47.0,54.0,2019-05-03
57,12,25.0,15.0,10.0,8.0,3.0,7.0,6.0,5.0,12.0,7.0,6.0,4.0,3.0,4.0,3.0,8.0,3.0,5.0,11.0,17.0,23.0,24.0,27.0,23.0,2019-05-04
57,12,13.0,18.0,15.0,12.0,12.0,8.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,10.0,8.0,9.0,10.0,9.0,8.0,10.0,2019-05-05
57,12,3.0,4.0,1.0,2.0,11.0,11.0,21.0,60.0,58.0,24.0,19.0,13.0,16.0,14.0,9.0,8.0,8.0,11.0,12.0,11.0,17.0,28.0,0.2,0.2,2019-05-06
57,12,12.0,18.0,38.0,29.0,30.0,17.0,60.0,143.0,81.0,70.0,60.0,36.0,38.0,39.0,29.0,26.0,32.0,41.0,52.0,44.0,71.0,85.0,77.0,49.0,2019-05-10
57,12,25.0,18.0,13.0,14.0,14.0,11.0,24.0,61.0,55.0,67.0,44.0,18.0,14.0,9.0,6.0,4.0,3.0,5.0,7.0,12.0,12.0,16.0,19.0,10.0,2019-05-11
57,12,11.0,9.0,3.0,2.0,3.0,5.0,6.0,7.0,19.0,3.0,2.0,9.0,25.0,17.0,6.0,6.0,7.0,10.0,9.0,15.0,8.0,21.0,16.0,15.0,2019-05-12
57,12,10.0,16.0,10.0,20.0,30.0,27.0,29.0,42.0,45.0,35.0,18.0,16.0,15.0,9.0,6.0,9.0,12.0,13.0,13.0,15.0,18.0,44.0,13.0,8.0,2019-05-13
57,12,21.0,15.0,20.0,31.0,26.0,33.0,62.0,188.0,209.0,174.0,0.2,25.0,4.0,13.0,9.0,9.0,10.0,10.0,11.0,16.0,22.0,24.0,29.0,33.0,2019-05-14
57,12,33.0,37.0,32.0,19.0,37.0,17.0,41.0,37.0,46.0,29.0,22.0,18.0,16.0,14.0,11.0,9.0,11.0,12.0,14.0,18.0,17.0,18.0,25.0,44.0,2019-05-15
57,12,34.0,25.0,16.0,18.0,18.0,29.0,63.0,221.0,244.0,91.0,54.0,26.0,17.0,15.0,12.0,13.0,10.0,11.0,13.0,16.0,16.0,15.0,17.0,30.0,2019-05-16
57,12,30.0,14.0,15.0,18.0,17.0,11.0,15.0,27.0,56.0,28.0,38.0,21.0,25.0,20.0,17.0,26.0,34.0,34.0,44.0,48.0,52.0,32.0,31.0,36.0,2019-05-17
57,12,32.0,16.0,16.0,9.0,7.0,10.0,15.0,23.0,14.0,19.0,10.0,11.0,35.0,16.0,12.0,14.0,10.0,12.0,18.0,17.0,19.0,19.0,17.0,24.0,2019-05-18
57,12,16.0,21.0,17.0,11.0,5.0,3.0,4.0,5.0,5.0,6.0,4.0,3.0,25.0,17.0,10.0,30.0,21.0,20.0,52.0,32.0,49.0,65.0,51.0,41.0,2019-05-19
57,12,31.0,25.0,6.0,7.0,6.0,7.0,21.0,27.0,25.0,16.0,21.0,11.0,7.0,34.0,28.0,22.0,20.0,18.0,22.0,20.0,28.0,24.0,32.0,46.0,2019-05-20
57,12,38.0,34.0,33.0,37.0,55.0,47.0,74.0,172.0,167.0,69.0,21.0,37.0,18.0,17.0,13.0,12.0,13.0,14.0,14.0,21.0,31.0,41.0,35.0,57.0,2019-05-21
57,12,48.0,44.0,23.0,21.0,19.0,16.0,43.0,97.0,98.0,46.0,23.0,31.0,21.0,25.0,19.0,15.0,17.0,20.0,18.0,22.0,25.0,31.0,26.0,38.0,2019-05-22
57,12,42.0,42.0,26.0,24.0,33.0,31.0,54.0,154.0,175.0,66.0,44.0,26.0,16.0,17.0,14.0,13.0,12.0,14.0,15.0,16.0,20.0,25.0,28.0,33.0,2019-05-23
57,12,29.0,23.0,25.0,14.0,25.0,45.0,36.0,34.0,70.0,67.0,37.0,41.0,23.0,82.0,66.0,69.0,69.0,44.0,51.0,42.0,43.0,46.0,27.0,33.0,2019-05-24
57,12,12.0,14.0,32.0,19.0,23.0,22.0,22.0,30.0,23.0,27.0,30.0,20.0,17.0,20.0,19.0,12.0,11.0,14.0,26.0,27.0,46.0,64.0,50.0,58.0,2019-05-25
57,12,87.0,61.0,63.0,37.0,13.0,10.0,9.0,9.0,8.0,7.0,6.0,6.0,8.0,23.0,14.0,7.0,12.0,28.0,21.0,18.0,33.0,80.0,58.0,65.0,2019-05-26
57,12,38.0,24.0,19.0,10.0,7.0,10.0,14.0,44.0,47.0,24.0,17.0,13.0,23.0,33.0,24.0,21.0,34.0,34.0,36.0,33.0,44.0,48.0,18.0,21.0,2019-05-27
57,12,16.0,16.0,14.0,18.0,13.0,18.0,23.0,48.0,48.0,25.0,28.0,30.0,24.0,30.0,22.0,21.0,24.0,18.0,27.0,29.0,27.0,20.0,20.0,22.0,2019-05-28
57,12,26.0,24.0,15.0,14.0,14.0,17.0,26.0,70.0,57.0,23.0,23.0,20.0,13.0,13.0,11.0,11.0,13.0,17.0,26.0,25.0,18.0,18.0,25.0,22.0,2019-05-29
57,12,24.0,16.0,16.0,25.0,31.0,40.0,38.0,57.0,67.0,121.0,121.0,76.0,73.0,53.0,31.0,23.0,22.0,19.0,20.0,18.0,23.0,29.0,25.0,30.0,2019-05-30
57,12,49.0,44.0,31.0,25.0,43.0,58.0,87.0,160.0,187.0,190.0,205.0,108.0,47.0,19.0,16.0,18.0,22.0,19.0,21.0,25.0,38.0,56.0,83.0,99.0,2019-05-31
57,14,53.0,54.0,53.0,52.0,63.0,68.0,58.0,60.0,54.0,68.0,70.0,82.0,84.0,86.0,89.0,91.0,90.0,93.0,94.0,83.0,76.0,77.0,64.0,35.0,2019-05-01
57,14,6.0,39.0,36.0,57.0,64.0,64.0,39.0,5.0,17.0,27.0,15.0,37.0,55.0,79.0,76.0,87.0,90.0,92.0,88.0,90.0,94.0,95.0,86.0,64.0,2019-05-02
57,14,77.0,93.0,78.0,76.0,64.0,91.0,83.0,55.0,20.0,11.0,5.0,19.0,50.0,48.0,48.0,48.0,59.0,60.0,59.0,59.0,49.0,39.0,24.0,26.0,2019-05-03
57,14,33.0,40.0,39.0,48.0,60.0,46.0,49.0,56.0,54.0,58.0,56.0,61.0,66.0,72.0,83.0,94.0,96.0,93.0,87.0,86.0,76.0,73.0,63.0,60.0,2019-05-04
57,14,63.0,57.0,62.0,68.0,58.0,62.0,74.0,80.0,87.0,86.0,86.0,87.0,90.0,93.0,98.0,98.0,98.0,98.0,100.0,96.0,93.0,94.0,93.0,91.0,2019-05-05
57,14,97.0,90.0,86.0,85.0,68.0,63.0,55.0,34.0,40.0,62.0,70.0,78.0,81.0,83.0,91.0,91.0,93.0,93.0,95.0,96.0,92.0,5.0,6.0,6.0,2019-05-06
57,14,79.0,67.0,38.0,38.0,42.0,61.0,26.0,5.0,27.0,40.0,56.0,74.0,76.0,80.0,89.0,99.0,94.0,94.0,81.0,75.0,36.0,14.0,24.0,55.0,2019-05-10
57,14,88.0,92.0,83.0,85.0,81.0,81.0,60.0,24.0,44.0,41.0,47.0,73.0,75.0,80.0,79.0,78.0,69.0,72.0,73.0,74.0,72.0,66.0,57.0,60.0,2019-05-11
57,14,56.0,55.0,61.0,67.0,66.0,54.0,49.0,56.0,51.0,58.0,66.0,70.0,74.0,79.0,90.0,97.0,98.0,100.0,96.0,84.0,97.0,83.0,80.0,82.0,2019-05-12
57,14,69.0,61.0,66.0,59.0,49.0,47.0,49.0,44.0,45.0,57.0,77.0,86.0,90.0,91.0,98.0,97.0,93.0,93.0,94.0,92.0,87.0,58.0,85.0,92.0,2019-05-13
57,14,77.0,78.0,67.0,47.0,47.0,42.0,28.0,5.0,10.0,20.0,46.0,5.0,7.0,99.0,104.0,104.0,100.0,100.0,98.0,91.0,78.0,71.0,65.0,51.0,2019-05-14
57,14,45.0,45.0,43.0,53.0,49.0,64.0,41.0,57.0,64.0,87.0,95.0,98.0,103.0,107.0,108.0,107.0,105.0,106.0,105.0,102.0,102.0,99.0,85.0,60.0,2019-05-15
57,14,55.0,71.0,81.0,83.0,76.0,60.0,36.0,5.0,12.0,52.0,74.0,96.0,110.0,108.0,108.0,109.0,106.0,109.0,112.0,104.0,103.0,98.0,96.0,83.0,2019-05-16
57,14,77.0,88.0,76.0,76.0,87.0,90.0,81.0,76.0,48.0,81.0,57.0,73.0,78.0,83.0,83.0,72.0,72.0,77.0,71.0,61.0,62.0,71.0,58.0,1.0,2019-05-17
57,14,43.0,63.0,57.0,69.0,77.0,70.0,60.0,52.0,58.0,57.0,72.0,71.0,66.0,83.0,87.0,85.0,85.0,81.0,82.0,96.0,91.0,86.0,82.0,56.0,2019-05-18
57,14,45.0,39.0,34.0,59.0,80.0,84.0,82.0,77.0,70.0,63.0,67.0,75.0,67.0,77.0,79.0,60.0,83.0,86.0,62.0,68.0,51.0,25.0,29.0,30.0,2019-05-19
57,14,24.0,31.0,73.0,76.0,64.0,56.0,40.0,42.0,49.0,51.0,52.0,63.0,68.0,63.0,72.0,84.0,89.0,99.0,100.0,92.0,88.0,88.0,72.0,46.0,2019-05-20
57,14,46.0,49.0,38.0,30.0,21.0,21.0,9.0,5.0,13.0,47.0,84.0,71.0,95.0,98.0,98.0,98.0,97.0,100.0,97.0,86.0,74.0,59.0,54.0,40.0,2019-05-21
57,14,34.0,27.0,34.0,31.0,39.0,41.0,17.0,6.0,17.0,43.0,67.0,70.0,92.0,97.0,100.0,103.0,99.0,96.0,99.0,88.0,84.0,69.0,66.0,51.0,2019-05-22
57,14,33.0,27.0,40.0,43.0,33.0,32.0,16.0,4.0,11.0,52.0,65.0,85.0,98.0,96.0,95.0,96.0,94.0,93.0,91.0,91.0,83.0,74.0,64.0,58.0,2019-05-23
57,14,52.0,43.0,49.0,62.0,49.0,24.0,41.0,67.0,34.0,36.0,53.0,46.0,6.0,5.0,34.0,44.0,50.0,55.0,52.0,64.0,61.0,52.0,57.0,61.0,2019-05-24
57,14,69.0,57.0,39.0,43.0,45.0,40.0,39.0,34.0,39.0,38.0,33.0,47.0,51.0,43.0,47.0,55.0,60.0,66.0,60.0,59.0,33.0,9.0,10.0,7.0,2019-05-25
57,14,1.0,7.0,10.0,19.0,37.0,41.0,40.0,47.0,48.0,46.0,46.0,56.0,65.0,73.0,76.0,86.0,76.0,68.0,71.0,75.0,60.0,12.0,21.0,14.0,2019-05-26
57,14,29.0,38.0,47.0,63.0,64.0,59.0,50.0,29.0,32.0,39.0,47.0,56.0,59.0,57.0,68.0,84.0,83.0,65.0,58.0,57.0,42.0,32.0,61.0,63.0,2019-05-27
57,14,64.0,64.0,58.0,41.0,44.0,39.0,32.0,18.0,24.0,33.0,36.0,52.0,62.0,65.0,67.0,67.0,68.0,72.0,63.0,62.0,63.0,66.0,61.0,56.0,2019-05-28
57,14,48.0,46.0,58.0,52.0,61.0,41.0,26.0,13.0,27.0,46.0,47.0,58.0,70.0,73.0,79.0,79.0,77.0,76.0,66.0,65.0,67.0,67.0,60.0,61.0,2019-05-29
57,14,47.0,54.0,46.0,37.0,26.0,17.0,26.0,20.0,30.0,23.0,26.0,45.0,53.0,62.0,78.0,88.0,85.0,90.0,77.0,76.0,69.0,57.0,57.0,45.0,2019-05-30
57,14,21.0,19.0,26.0,34.0,17.0,7.0,2.0,3.0,9.0,15.0,23.0,47.0,59.0,77.0,83.0,83.0,75.0,79.0,73.0,70.0,55.0,38.0,19.0,20.0,2019-05-31
n,n,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,6.0,1.0,7.0,6.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2019-05-31
n,n,1.0,2.0,2.0,1.0,1.0,1.0,2.0,27.0,82.0,42.0,16.0,7.0,6.0,7.0,6.0,3.0,4.0,6.0,13.0,3.0,5.0,3.0,1.0,1.0,2019-05-31
n,n,1.0,11.0,1.0,4.0,1.0,1.0,2.0,4.0,9.0,9.0,12.0,10.0,10.0,7.0,6.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,1.0,32.0,2019-05-31
n,n,2.0,3.0,3.0,2.0,1.0,1.0,6.0,53.0,83.0,81.0,17.0,31.0,4.0,6.0,2.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,8.0,2019-05-31
n,n,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,10.0,7.0,5.0,12.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,1.0,2019-05-31
n,n,22.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,8.0,12.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2019-05-31
n,n,1.0,2.0,1.0,2.0,1.0,1.0,19.0,15.0,10.0,87.0,4.0,6.0,5.0,6.0,3.0,9.0,8.0,3.0,2.0,3.0,1.0,5.0,27.0,1.0,2019-05-31
n,n,2.0,3.0,5.0,1.0,1.0,2.0,7.0,2.0,83.0,5.0,6.0,9.0,3.0,3.0,3.0,4.0,6.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,2019-05-31
n,n,14.0,1.0,5.0,2.0,3.0,2.0,19.0,69.0,118.0,3.0,6.0,6.0,12.0,4.0,4.0,2.0,3.0,7.0,4.0,13.0,2.0,1.0,2.0,1.0,2019-05-31
n,n,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,16.0,6.0,7.0,25.0,5.0,4.0,3.0,8.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2019-05-31
n,n,2.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0,7.0,27.0,1.0,3.0,2.0,11.0,4.0,6.0,6.0,10.0,4.0,6.0,2.0,3.0,1.0,2.0,2019-05-31
n,n,12.0,2.0,1.0,1.0,1.0,2.0,1.0,24.0,12.0,11.0,6.0,5.0,10.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2019-05-31
n,n,2.0,8.0,4.0,1.0,2.0,2.0,5.0,1.0,75.0,47.0,27.0,2.0,4.0,7.0,7.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2019-05-31
n,n,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,19.0,18.0,14.0,5.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2019-05-31
n,n,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,12.0,4.0,4.0,4.0,3.0,1.0,12.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2019-05-31
n,n,1.0,4.0,4.0,1.0,9.0,7.0,17.0,61.0,1.0,86.0,40.0,7.0,3.0,15.0,4.0,3.0,5.0,4.0,8.0,5.0,3.0,2.0,3.0,1.0,2019-05-31
n,n,17.0,2.0,11.0,9.0,3.0,3.0,7.0,8.0,16.0,5.0,125.0,28.0,3.0,41.0,2.0,13.0,7.0,1.0,8.0,3.0,2.0,6.0,2.0,1.0,2019-05-31
n,n,3.0,2.0,4.0,4.0,4.0,5.0,27.0,50.0,1.0,50.0,2.0,32.0,8.0,1.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,36.0,1.0,2019-05-31
n,n,25.0,2.0,5.0,1.0,8.0,2.0,18.0,52.0,79.0,7.0,5.0,2.0,4.0,6.0,4.0,3.0,1.0,6.0,5.0,2.0,4.0,3.0,4.0,2.0,2019-05-31
n,n,1.0,22.0,4.0,16.0,2.0,2.0,1.0,53.0,47.0,47.0,2.0,5.0,4.0,2.0,4.0,1.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2019-05-31
n,n,8.0,4.0,1.0,1.0,3.0,1.0,3.0,5.0,4.0,13.0,11.0,2.0,2.0,2.0,30.0,1.0,9.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2019-05-31
n,n,3.0,1.0,1.0,1.0,2.0,1.0,5.0,36.0,13.0,8.0,7.0,9.0,9.0,9.0,2.0,2.0,3.0,11.0,2.0,7.0,1.0,1.0,19.0,37.0,2019-05-31
n,n,37.0,2.0,12.0,11.0,3.0,2.0,3.0,7.0,2.0,21.0,10.0,3.0,12.0,7.0,2.0,5.0,2.0,14.0,2.0,4.0,8.0,3.0,4.0,2.0,2019-05-31
n,n,2.0,22.0,9.0,1.0,1.0,14.0,2.0,7.0,48.0,83.0,13.0,15.0,10.0,7.0,16.0,4.0,4.0,5.0,10.0,12.0,3.0,1.0,1.0,1.0,2019-05-31
n,n,24.0,1.0,1.0,1.0,1.0,13.0,5.0,2.0,3.0,5.0,7.0,7.0,5.0,8.0,2.0,7.0,9.0,2.0,3.0,4.0,39.0,1.0,94.0,1.0,2019-05-31
n,n,17.0,26.0,1.0,3.0,11.0,30.0,2.0,47.0,10.0,11.0,6.0,40.0,11.0,6.0,8.0,10.0,3.0,3.0,8.0,4.0,2.0,1.0,1.0,16.0,2019-05-31
n,n,3.0,3.0,2.0,3.0,2.0,6.0,23.0,3.0,18.0,13.0,9.0,9.0,4.0,8.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,6.0,3.0,2019-05-31
n,n,1.0,4.0,3.0,10.0,2.0,1.0,24.0,2.0,14.0,13.0,29.0,12.0,28.0,6.0,10.0,3.0,3.0,2.0,3.0,3.0,17.0,1.0,4.0,4.0,2019-05-31
n,n,19.0,18.0,6.0,2.0,2.0,4.0,4.0,57.0,22.0,32.0,27.0,24.0,6.0,5.0,5.0,8.0,11.0,5.0,10.0,43.0,74.0,124.0,90.0,3.0,2019-05-31
n,n,37.0,50.0,75.0,41.0,33.0,29.0,76.0,27.0,79.0,108.0,22.0,13.0,12.0,4.0,16.0,7.0,42.0,18.0,2.0,2.0,14.0,2.0,14.0,24.0,2019-05-31
n,n,6.0,9.0,7.0,19.0,27.0,16.0,46.0,5.0,8.0,59.0,28.0,40.0,3.0,32.0,70.0,24.0,39.0,11.0,31.0,25.0,14.0,25.0,2.0,2.0,2019-05-31
n,n,13.0,51.0,5.0,52.0,12.0,17.0,19.0,35.0,58.0,43.0,14.0,18.0,46.0,29.0,29.0,25.0,21.0,18.0,31.0,13.0,24.0,33.0,11.0,52.0,2019-05-31
n,n,41.0,29.0,66.0,55.0,53.0,55.0,24.0,13.0,75.0,54.0,87.0,99.0,57.0,23.0,22.0,27.0,17.0,24.0,12.0,34.0,21.0,18.0,20.0,22.0,2019-05-31
n,n,28.0,32.0,60.0,32.0,32.0,26.0,41.0,26.0,64.0,66.0,19.0,57.0,15.0,31.0,16.0,17.0,23.0,16.0,30.0,55.0,55.0,27.0,71.0,74.0,2019-05-31
